LOC728825	LOC728825	-1.0039551	1.0030684	-1.1124945	-1.1106128	-1.0316979	1.1559311	1.5591841
LOC91561	LOC91561	-1.1230117	-1.0672108	-1.2289197	-1.2061676	1.0404631	1.156595	1.5585009
H1F0	H1F0	-1.1097718	-1.0260053	-1.5595164	-1.0654123	1.0776743	1.1567696	1.5580009
USP24	USP24	-1.1304755	-1.0365536	1.0827285	1.6171628	1.4724108	1.495461	1.5578743
NGEF	NGEF	1.2314295	1.2176808	1.1967337	1.3161093	1.3390663	1.0964912	1.5577714
LOC390705	LOC390705	-1.0075152	1.0297211	-1.1604773	-1.123171	-1.0450234	1.2784326	1.5577414
LOC645317	LOC645317	1.1811757	1.132622	1.0273527	1.1284486	1.1679701	1.5624957	1.5575589
POMGNT1	POMGNT1	-1.1088376	-1.1354679	-1.0909787	-1.181377	-1.0256522	1.2473269	1.557413
ZNF177	ZNF177	1.0000807	-1.0449378	-1.000637	1.2383015	1.4897206	1.3575178	1.5568575
LOC400027	LOC400027	-1.1888992	-1.1527725	1.0121619	1.393279	1.4547169	-1.2936913	1.5567049
ASCC3L1	ASCC3L1	-1.0509341	1.1044846	1.1659483	-1.0759876	1.044008	1.2017777	1.5563576
LEMD1	LEMD1	-1.0764865	-1.1026225	-1.1160759	-1.0659971	1.3283607	1.0803941	1.556207
C15ORF38	C15orf38	1.1758808	1.3014135	1.3212866	1.5132033	1.6847543	1.7387872	1.5556192
HS.277205		1.0143223	-1.0931925	-1.0281174	1.6421454	1.7619138	1.5137937	1.5553463
FAM122B	FAM122B	1.0049385	1.0776434	1.0402011	1.5813189	1.4246447	1.3745575	1.5549995
LOC158318	LOC158318	1.1442702	1.1845691	1.2818379	1.3289686	1.298472	1.3193532	1.5546544
FGF8	FGF8	1.0129169	-1.0921569	-1.106435	1.2528167	2.116102	1.90789	1.5540334
CUTL1	CUTL1	-1.0820489	-1.0315273	-1.0802151	1.0074294	-1.0064638	1.0069216	1.553552
DDX59	DDX59	-1.0587398	-1.1018884	-1.1049988	-1.0013809	1.0980294	1.240504	1.5535393
PLEKHA1	PLEKHA1	-1.1892679	-1.1575654	-1.1672872	1.0487343	1.2478838	1.3768696	1.5530745
TMEM74	TMEM74	-1.0070095	1.0286453	-1.0982047	-1.0174825	1.0578026	1.1620585	1.5520104
CRLF3	CRLF3	1.218707	1.3693572	1.2954209	1.0399313	1.1106389	1.257246	1.5513897
NRXN2	NRXN2	1.0021061	1.0952691	-1.1070529	-1.0294096	-1.1268157	-1.0235902	1.5511959
PXDN	PXDN	-1.0678487	1.0503982	-1.1056004	-1.3476788	-1.418492	-1.2687079	1.5508698
ZNF484	ZNF484	1.0027391	-1.0040803	1.0385653	1.0968916	1.2177665	1.1626257	1.5506446
CACNA1E	CACNA1E	-1.000846	-1.0918003	1.0780424	-1.0269399	1.2987387	1.5958639	1.5505397
PAAF1	PAAF1	-1.0063008	1.0709326	1.349144	1.048083	1.278308	1.0290151	1.5504885
ENO2	ENO2	-1.1758546	-1.1003305	-1.286874	-1.0677598	1.1536363	1.1818249	1.5502957
TROVE2	TROVE2	-1.0222807	1.0161088	1.0743165	-1.1772006	-1.6269555	-1.0584335	1.5501987
MSH5	MSH5	-1.0190833	-1.0251333	1.1995156	-1.045884	1.0064496	1.1368366	1.5501689
CLK3	CLK3	-1.0078051	1.032227	1.0659653	-1.017334	-1.0367156	1.0737331	1.5496614
LOC651149	LOC651149	1.0670224	-1.0435563	1.0666155	1.0371996	1.4186661	1.3945506	1.5496604
LOC90379	LOC90379	-1.1661086	1.1009303	-1.313131	-1.5392156	-1.4651017	1.120276	1.5495825
SULF1	SULF1	1.1112982	-1.0168111	-1.0353575	-1.0119046	-1.0209506	-1.0823467	1.5494007
IFT140	IFT140	-1.2317915	-1.0577586	1.0903996	1.087042	-1.007611	1.2651969	1.5492657
LOC650737	LOC650737	1.001575	-1.0386086	-1.0704975	-1.0418001	-1.0466814	1.0109984	1.5491399
FAM132A	FAM132A	-1.0357387	-1.0977201	-1.1119232	-1.110766	-1.0331388	-1.0069484	1.5491078
POLR3GL	POLR3GL	-1.0404085	-1.0340512	1.2815577	1.0991026	1.3228899	1.1856635	1.5486017
CWF19L2	CWF19L2	-1.1709713	-1.0258082	1.068613	-1.0746154	1.0015879	1.1033543	1.5485804
CENPA	CENPA	1.0047885	1.0405624	-1.0062635	-1.1801468	-1.0629585	1.0143962	1.548479
ITFG1	ITFG1	-1.1091708	-1.0024533	1.039091	1.2540344	1.5422561	1.5355036	1.5483528
C5ORF21	C5orf21	-1.0624957	-1.1033174	1.1642895	1.2303277	1.3158578	1.2293543	1.5480917
CCRK	CCRK	1.0577132	1.0470165	1.0973334	1.2121485	1.3200291	1.4137261	1.5472256
MPHOSPH9	MPHOSPH9	-1.0347326	-1.0243546	1.1202586	1.0847585	1.1261586	1.158917	1.5467948
LOC653232	LOC653232	1.0533158	-1.1088892	-1.16446	-1.157936	1.1961659	1.3570439	1.546474
LOC220686	LOC220686	-1.0478595	-1.043685	-1.022129	1.0964454	1.1919303	1.3964998	1.546145
PAQR8	PAQR8	1.0097862	-1.0520108	-1.1771996	1.0517806	1.2947447	1.5139818	1.5461439
LOC647834	LOC647834	1.0909061	1.1003981	1.3513106	1.7003882	1.9133604	1.2422541	1.545922
TMEM209	TMEM209	-1.0638067	-1.0376121	1.2682117	-1.0395602	1.0430858	1.1467507	1.5446334
ARMCX4	ARMCX4	1.0779343	1.0731403	1.0421928	1.3123702	1.4761599	1.3444681	1.5443783
IL10RB	IL10RB	-1.0119978	1.0066401	-1.0108256	1.1102271	1.2135038	1.0058497	1.5441632
CDC25C	CDC25C	1.0309743	1.147868	1.404217	-1.0471452	1.0902779	1.3020583	1.5434985
DDHD2	DDHD2	-1.0834346	-1.0251195	1.0432348	1.2240505	1.7231413	1.0883591	1.543148
ZNF10	ZNF10	1.1125921	1.0922801	1.210204	1.0699842	1.4662566	1.5106077	1.5430851
USP41	USP41	-1.0235486	-1.0154034	-1.0322261	1.2602665	1.5041012	1.1971065	1.5425327
C10ORF104	C10orf104	-1.0079279	1.0278201	-1.0453371	1.5760309	1.9741956	1.5913081	1.5424672
C9ORF142	C9orf142	-1.1450628	1.0230013	-1.1710228	-1.4196597	-1.5430778	1.2359184	1.5409873
P2RX4	P2RX4	1.212181	1.1087152	1.0808262	1.0694568	1.2206876	1.5689349	1.5406756
CASZ1	CASZ1	-1.0271533	-1.1648299	-1.114675	1.12501	1.6247697	1.1884004	1.5406641
FBXO15	FBXO15	1.0343146	1.0661497	1.2695328	1.2867575	1.3005857	1.4906005	1.5405232
LOC388344	LOC388344	-1.0412968	-1.1215743	-1.0958319	1.0057071	1.0543308	1.1859552	1.5402559
SORCS2	SORCS2	1.126196	1.0188055	1.1604826	1.0640035	1.2554625	1.1566249	1.5401834
FGF9	FGF9	-1.1478149	-1.0262852	1.0624287	1.0757953	1.0843004	1.3258114	1.5398873
FAM89A	FAM89A	1.0042832	-1.0868783	-1.3674198	1.1236057	1.3857187	1.3785162	1.5394663
C15ORF23	C15orf23	1.0761948	1.278769	-1.0474241	-1.2519958	-1.310019	1.0828092	1.5393693
TUBB2C	TUBB2C	-1.1445278	-1.0058435	-1.075033	-1.4288723	-1.6332504	1.0596551	1.5391299
GUSBL1	GUSBL1	-1.0983248	-1.0180104	1.0314802	-1.1679122	1.1032618	1.3024739	1.5389906
CCDC140	CCDC140	1.2107259	1.0842988	1.2026513	1.3386931	1.5195959	1.3003421	1.5380418
ELAVL3	ELAVL3	1.0508299	1.0139952	-1.0291737	1.122836	1.0941502	1.0743518	1.5377655
SLC16A14	SLC16A14	1.0647392	1.1761694	1.1346748	-1.0235571	-1.109752	1.0071385	1.5374762
FERMT2	FERMT2	1.1528301	1.3339182	1.1672181	-1.0642776	1.2465577	1.7634718	1.5370665
EMILIN2	EMILIN2	1.0598065	1.1682069	1.0145428	-1.1781502	-1.0858079	1.0899631	1.5360893
DET1	DET1	-1.0986662	-1.051089	1.1308901	1.0590601	1.3149976	1.5274655	1.5354985
SAPS2	SAPS2	1.0578651	1.2007947	1.0451365	1.1505395	1.4401951	1.3287312	1.5353094
ACAD11	ACAD11	-1.03002	1.0227634	-1.170866	-1.0864581	-1.0294293	-1.2389593	1.5352672
CXORF38	CXorf38	1.0313973	1.0928271	1.1484095	1.0618002	1.0247557	1.0482514	1.535247
DHX32	DHX32	-1.0834168	1.1103336	1.018566	1.1189091	1.2188733	1.4558994	1.5351931
C9ORF6	C9orf6	-1.0280491	1.1262897	1.1671925	1.1756319	1.1655883	1.5357165	1.5344797
GSTO2	GSTO2	-1.0045512	1.3073475	1.029138	-1.1057073	1.0145068	1.0906667	1.534423
DTL	DTL	1.0897452	-1.005439	-1.0228533	1.0188462	-1.058654	1.4117029	1.5343304
AMMECR1L	AMMECR1L	1.0645585	1.1125776	1.3062787	1.2499768	1.4915289	1.2067063	1.534263
FBXO33	FBXO33	-1.1101067	-1.0909538	-1.3156072	-1.0242695	-1.0202792	1.2407308	1.5341985
PNMA2	PNMA2	-1.0110878	1.3162646	2.0977747	1.2371362	1.2263297	-1.0323327	1.5333407
C6ORF134	C6orf134	1.0241902	1.0050324	1.0237437	1.1407691	1.1800616	1.2325437	1.5323628
NEK2	NEK2	-1.1386571	-1.1112411	-1.0727235	-1.1305546	-1.0957037	-1.0355222	1.5322887
RGS16	RGS16	1.0581003	1.1046118	-1.1037295	1.0837126	1.6058043	1.1996642	1.5321044
PDE7A	PDE7A	1.085353	1.1084268	1.0635462	1.2111292	1.6646091	1.1702627	1.5316608
C1ORF187	C1orf187	1.0817385	1.0594331	-1.031557	-1.0036587	1.595995	1.7046541	1.5312701
FTH1	FTH1	-1.1078455	1.0609978	1.112248	1.0143515	-1.0815957	-1.0473595	1.531085
HS.87194		1.0139395	1.0620387	1.0052711	1.0947754	1.1220754	1.1957083	1.5310572
ADNP	ADNP	-1.1753494	1.0283345	-1.0874442	1.0674539	1.1840991	1.4079118	1.5309373
VEGFA	VEGFA	1.2206186	1.277097	1.2735009	1.1072441	1.0371637	1.0216379	1.530276
KBTBD3	KBTBD3	1.0086575	1.1629242	1.1897544	1.1725568	1.1843027	1.1607691	1.5302516
RNF130	RNF130	-1.0918293	-1.1233329	1.0061398	-1.1006036	1.0642316	1.1530623	1.5302287
ZNF93	ZNF93	1.2661355	1.2687786	1.1230793	1.3443682	1.4197041	1.195484	1.5298012
THBS3	THBS3	1.0928193	1.0288297	1.0948149	1.0064101	1.3202137	1.2932763	1.5296621
THBS4	THBS4	-1.1940141	1.0574801	1.1283514	1.1876644	1.3559072	1.5681417	1.5295281
SMAD5	SMAD5	-1.0306643	-1.1407236	-1.3245546	1.0873008	1.0630957	1.3501046	1.5286945
RAE1	RAE1	-1.0084196	1.0017929	1.021774	1.0963783	1.1172274	1.4996325	1.5283573
LRRC41	LRRC41	-1.0147554	1.0021656	-1.0476798	-1.0461335	1.1093255	1.2203721	1.5281484
C1QTNF4	C1QTNF4	-1.0745026	-1.0616262	-1.0671834	-1.0016414	1.0243654	1.1063989	1.5277364
TTC16	TTC16	1.0872511	-1.0501237	1.0613451	1.1360086	1.0439898	1.1064763	1.5268359
LOC731314	LOC731314	-1.1570463	-1.1589205	-1.2997178	-1.4460129	-1.3911599	1.1287627	1.5267429
HIST1H1C	HIST1H1C	-1.2607895	-1.1707684	-1.6052945	-1.6915263	-1.7339476	-1.5008776	1.5255105
MAGED1	MAGED1	-1.103173	1.0565875	1.0207378	-1.0199975	1.1799278	1.281824	1.5254633
SRR	SRR	1.2109725	1.0364238	1.2357022	1.1829907	1.2313972	1.1759712	1.5254357
ARMC10	ARMC10	-1.0109252	1.0120842	1.0970157	1.2367183	1.3372564	1.4924312	1.5253859
GFRA2	GFRA2	1.1482741	1.0502836	1.1237495	-1.057743	1.0643587	-1.0846171	1.5251207
PTPLAD1	PTPLAD1	-1.0246639	-1.1524807	1.0470744	1.267386	1.339076	1.2560309	1.5245954
AKAP8L	AKAP8L	-1.016568	-1.0062442	-1.145062	1.0248456	1.0828182	1.1344479	1.5242254
LOC643949	LOC643949	-1.0108671	1.0672891	-1.4542227	-1.1671342	-1.0534637	1.225071	1.5241832
SUCLG2	SUCLG2	1.0492387	-1.0349324	-1.0709828	1.1084347	1.1427702	-1.0206486	1.5237082
IHPK2	IHPK2	1.0778992	1.0631026	1.0118304	-1.1119682	1.1881965	1.1007977	1.5236015
NDP	NDP	-1.0807397	-1.1122878	-1.0105338	-1.196337	-1.0917104	1.2839082	1.5234638
LOC143543	LOC143543	-1.293529	-1.2598506	-1.2069073	-1.0149541	1.3629335	1.2353634	1.5229654
TINF2	TINF2	-1.2038242	-1.0289067	1.0342902	-1.036536	1.1370322	1.1240814	1.522955
GSS	GSS	1.0631658	1.076248	1.2238284	-1.0881588	1.0451957	1.2853187	1.5226626
PCDH18	PCDH18	-1.429761	-1.5435935	-1.8545262	1.5173324	1.5137521	1.2346429	1.5225276
IFFO	IFFO	-1.1032072	-1.0783378	-1.1005286	-1.0712552	1.1397527	1.226829	1.5224813
KIF14	KIF14	1.0062815	1.0146807	1.091175	-1.1115417	-1.300985	1.0621903	1.5218933
SRC	SRC	-1.2766513	-1.2051321	-1.318092	1.0274549	1.2090064	1.2964358	1.520704
HS.551128		-1.0654215	1.033313	1.0215834	1.1820986	1.2018701	1.2800151	1.5200413
KIAA0423	KIAA0423	-1.0184464	1.0013955	1.0704476	1.2642415	1.404598	1.3684102	1.5199199
ZNF627	ZNF627	-1.060213	1.0207803	-1.0888293	1.2846215	1.4704754	1.0775912	1.5199118
RASSF1	RASSF1	-1.1851938	1.0128198	-1.0338235	-1.0445069	-1.0859411	1.0444096	1.5198162
FZD5	FZD5	-1.0520529	-1.0886457	1.000913	1.065596	1.4314809	2.0204465	1.5189164
ATRN	ATRN	-1.1275059	-1.0151224	1.0554892	1.570675	1.6357142	1.618351	1.518631
TTC14	TTC14	1.0852838	-1.0756956	1.149276	-1.127993	-1.0496049	1.1742094	1.5183121
LOC648149	LOC648149	1.1277817	1.0529127	-1.0063077	1.0932324	1.3778975	1.2602546	1.518001
SMARCE1	SMARCE1	-1.0073733	-1.0586576	1.0832801	1.2165163	1.1518725	1.2706442	1.5168675
GPR137C	GPR137C	1.1151192	1.0125983	1.0099008	1.3289245	1.8929061	1.460184	1.5166103
C5ORF33	C5orf33	-1.0847261	1.0277143	1.064611	1.1481373	1.1745348	1.2626227	1.5161202
VARS2	VARS2	-1.0654613	1.0102108	-1.005328	-1.0234427	1.1859386	-1.0087016	1.5158681
MTHFSD	MTHFSD	1.0820814	1.103762	1.0008922	1.1522108	1.1671401	1.2464966	1.5146271
ARFGAP3	ARFGAP3	-1.154414	-1.0263739	-1.0746738	-1.1396945	1.0893936	-1.0053698	1.5144645
RAB11FIP2	RAB11FIP2	-1.085996	-1.0224154	1.2305014	-1.128286	-1.1290193	1.042726	1.5142661
ELAVL1	ELAVL1	-1.1159087	-1.0933077	-1.0658096	-1.1493133	-1.0516186	-1.0741642	1.513605
SP3	SP3	-1.3010409	-1.1207565	1.0609676	1.118641	1.3428429	1.1792053	1.5135628
CSAD	CSAD	1.0228637	-1.0203254	1.0714616	1.0370882	1.2337745	1.3541799	1.5134727
C6ORF57	C6orf57	-1.1184747	1.0125896	-1.1274326	-1.1212443	1.0633512	-1.1197255	1.5134683
BAIAP2	BAIAP2	1.1116269	1.1481837	1.161998	1.1612653	1.1923091	1.3811222	1.5129781
PPM1F	PPM1F	-1.0660164	1.0304409	-1.0281683	1.3431854	1.4428959	1.1758803	1.5115772
NSF	NSF	1.0545883	1.1667564	1.0903629	1.2015319	1.2674564	1.1331508	1.5111873
LOC347544	LOC347544	-1.1276256	-1.0224814	-1.3170791	-1.0897914	1.0101118	1.2421583	1.510932
JMJD1A	JMJD1A	-1.2095741	-1.2860773	-1.1800405	1.0079576	1.102823	1.0516303	1.5108442
LRRC51	LRRC51	1.0178461	-1.0624957	1.1070778	1.2021959	1.2923998	1.5429177	1.510737
MYST3	MYST3	-1.3910667	-1.300677	-1.3306594	1.3587673	1.4492635	1.3412235	1.510329
C9ORF93	C9orf93	1.0399535	1.1366888	1.2236485	1.1175591	1.1099998	1.0701066	1.5099021
PER3	PER3	1.0895554	1.0478799	1.1150494	1.274579	1.4919294	1.4276955	1.509473
GTF2IRD2B	GTF2IRD2B	1.008266	-1.0205597	-1.143224	-1.0395554	1.187607	1.1713912	1.5091765
VASN	VASN	-1.1640459	1.0890805	1.0837854	1.1078185	1.0784163	1.0712949	1.509124
POMT1	POMT1	1.0306044	1.007085	-1.1109064	1.4694732	2.2531514	1.5299041	1.5090506
SERAC1	SERAC1	-1.049865	1.0049676	1.0039444	1.3893361	2.0781977	1.5807881	1.5083088
ARL17P1	ARL17P1	1.0901744	-1.0577496	1.1616915	1.3950593	1.4127663	1.1055846	1.508308
LAMB1	LAMB1	-1.2810712	-1.1233001	1.0284631	1.3563967	1.5799289	1.2944988	1.5083005
GNG2	GNG2	-1.1102983	-1.0844021	1.0170689	1.1132157	1.1265883	1.2272738	1.5082102
AKR7A2	AKR7A2	1.0618205	1.0404718	1.2265637	1.0766382	1.3250084	1.0913179	1.507432
SRRM2	SRRM2	-1.1388042	1.0852557	-1.2421972	1.3546679	1.2655493	1.2555674	1.507422
SLC30A7	SLC30A7	-1.1315714	-1.1070824	-1.0192124	1.0876449	1.1597897	1.1327003	1.5071462
ARID4B	ARID4B	-1.0785828	1.0158184	-1.0075059	1.1028548	1.079811	1.1530235	1.507125
HS.525171		-1.0180807	-1.0894927	-1.010162	1.5381471	2.1688502	1.584776	1.5068533
CDCA4	CDCA4	-1.0685492	1.0558561	-1.0387775	-1.4588227	-1.1655579	1.2632859	1.5068246
MUSTN1	MUSTN1	1.1698489	1.1758367	1.1546352	1.1854615	1.1329571	1.0912653	1.5067376
SIDT2	SIDT2	-1.0286156	-1.0155665	-1.1345621	-1.1046765	1.1449422	1.2312951	1.506498
DUSP22	DUSP22	-1.0622233	-1.0319165	-1.124151	-1.0369273	1.0300524	1.2046614	1.506381
GSTA4	GSTA4	-1.1554992	-1.0777211	1.0666077	-1.0433279	1.1991233	1.2619587	1.5060332
HS.176498		1.0648261	1.0749282	1.0681126	1.0293854	1.1416118	1.0501695	1.5059124
MAGED2	MAGED2	-1.0445882	1.0547546	1.064775	-1.0792346	1.0615244	1.2788473	1.5050561
VPS28	VPS28	-1.0265498	-1.018733	-1.0438614	-1.1425035	1.1728487	1.2546905	1.5043874
NRCAM	NRCAM	-1.1689812	1.0203087	1.1217211	-1.0172817	1.1149807	1.3481673	1.5040946
TMEM31	TMEM31	1.0340892	1.012967	1.039137	1.0897753	1.2425512	1.0319496	1.5039687
PCDH17	PCDH17	-1.0973121	-1.1470833	-1.0929166	-1.0772815	-1.0225434	1.3382767	1.5035621
SOBP	SOBP	-1.0877079	-1.1743515	-1.3280206	-1.1137861	-1.0590613	1.2168908	1.503296
STX5	STX5	1.0705081	1.1395868	1.2742977	1.5386589	1.925748	1.4202076	1.5030098
HS.210390		1.1699693	-1.0838169	1.2423263	1.1285222	1.0289761	-1.2296872	1.5028571
CA11	CA11	-1.0745196	1.0643684	1.2428932	1.1770743	1.3305715	1.8906013	1.5028567
DLG4	DLG4	-1.0324944	-1.1018686	-1.0761496	-1.051666	1.1313556	-1.063809	1.502417
ARID1A	ARID1A	-1.1119351	1.0049516	-1.0824007	1.0364915	1.1395969	1.3656288	1.5023671
MTMR2	MTMR2	-1.0166177	1.1827705	1.0543956	1.1145376	1.2180283	1.1189046	1.5023664
CAPZB	CAPZB	-1.1059538	-1.0635729	-1.0734146	1.0788152	1.0862784	-1.2517446	1.5021932
RAB11FIP2	RAB11FIP2	-1.1267514	-1.0963303	1.0081595	1.1190432	1.1081381	1.1077577	1.5020734
PIBF1	PIBF1	1.1945047	1.1075472	1.0638779	1.3839238	1.3491488	1.2925131	1.501588
HS.497591		-1.1410295	-1.1667113	-1.3761669	-1.0382545	1.2273412	1.5579721	1.5015154
C1ORF213	C1orf213	1.0861909	-1.0172955	1.201344	1.128903	1.0883756	1.023304	1.5015013
GEM	GEM	-1.1285332	-1.0820023	-1.3072674	-1.0154623	1.0359702	1.0085046	1.5006733
TSPYL2	TSPYL2	-1.0656385	1.0491334	1.1059166	1.0906404	1.110969	-1.0538627	1.5000501
ZNF148	ZNF148	-1.0802038	-1.0403576	-1.0313418	1.3097899	1.180286	1.5142509	1.499932
PLA2G7	PLA2G7	-1.0650389	1.1197423	1.2949842	1.7981772	2.2646995	2.510959	1.4991132
COL13A1	COL13A1	-1.0166094	-1.0901132	-1.0857909	1.0204716	2.147835	2.525692	1.49646
PHF21A	PHF21A	-1.178685	1.102647	1.1875612	1.2786548	1.5678887	1.1323851	1.4893005
PRR6	PRR6	-1.1496259	1.0628216	-1.4045029	-1.43985	-1.67452	-1.2258263	1.4854965
APOBEC3H	APOBEC3H	1.1700523	1.116757	1.1624451	1.6151718	1.5776043	1.4785258	1.4815278
ASS1	ASS1	1.0188096	1.254257	1.3352534	1.5237339	2.3501704	3.0183668	1.4811747
PGK1	PGK1	-1.1606297	1.221392	-1.1716933	-2.1795702	-1.8730181	-1.4483492	1.4807012
CA4	CA4	-1.0116833	1.0026598	-1.4749079	-1.6992991	-1.269535	-1.0730033	1.4801639
SILV	SILV	-1.0404811	1.0453907	-1.1018018	-1.3855958	1.0656358	1.6149961	1.480041
LOC651816	LOC651816	-1.2652671	-1.07603	-1.5059673	-1.5074929	-1.384262	-1.0344883	1.4766624
MT1H	MT1H	1.0908998	1.8624834	-1.0447365	1.0457017	-2.7008038	1.1332968	1.4759194
CCDC130	CCDC130	-1.0071096	1.053212	1.0944734	1.2302611	1.5147911	1.0803123	1.4741157
HMGCL	HMGCL	1.0247002	1.0748965	1.2090667	1.3767848	1.5073438	1.1672723	1.4718778
SLC35D2	SLC35D2	1.0857134	1.1062119	1.2540452	1.1007996	1.3308156	1.561286	1.469908
RAB6B	RAB6B	1.0216576	-1.078113	-1.0665355	1.3081417	1.6046729	1.4494696	1.4691356
TTLL6	TTLL6	1.089432	1.0246774	1.1122043	1.1807647	1.4371773	1.6121844	1.4682208
TWSG1	TWSG1	1.1471334	1.0343411	-1.0530822	1.0088652	1.21762	1.5803864	1.4670146
MPND	MPND	1.0351774	1.0391777	-1.0672417	1.0979294	1.2915244	1.5369574	1.466572
NAV1	NAV1	-1.1143798	1.0385728	1.0527903	1.2078886	1.4685848	1.771211	1.466342
ENO3	ENO3	-1.0382708	-1.0585982	-1.5029266	-1.3299137	-1.0281225	1.225746	1.4660813
4-Sep	4-Sep	-1.1168785	-1.0856519	-1.0309955	1.3097986	1.7341889	1.1259227	1.4653306
SUMF2	SUMF2	1.1202606	1.0998406	1.1548433	1.4669328	1.7469084	1.0370288	1.4653047
COL13A1	COL13A1	1.1641328	1.1023667	1.0098553	1.2520177	1.7485319	1.9923085	1.4624199
NDRG4	NDRG4	-1.0612476	-1.0293806	-1.1778425	1.3420995	1.5626878	1.0330737	1.462285
MAP1LC3A	MAP1LC3A	1.0357382	1.2237304	-1.122726	1.4128627	1.5764782	1.0208588	1.4619884
LOC642342	LOC642342	1.0517036	1.0818475	1.1258029	1.5214237	2.080102	2.4130197	1.4616139
WNT5A	WNT5A	1.1906365	1.166553	1.6184856	2.1315985	3.2445986	1.8586092	1.4610317
AP1S1	AP1S1	-1.3307815	-1.2993703	-1.1915475	-1.280367	-1.5259552	-1.1809582	1.4601877
PER2	PER2	1.0747455	1.3021765	1.1055989	1.2250177	1.9425422	1.4036766	1.4561749
BRD8	BRD8	-1.2308117	-1.159521	1.0564743	-1.0021371	1.1386555	1.583036	1.4553645
RAB11FIP3	RAB11FIP3	-1.094418	1.0561454	-1.0369124	1.0706556	1.1454762	1.5887882	1.4539404
ARL6IP5	ARL6IP5	1.2053813	1.2210767	1.2784039	1.2197363	1.5051577	1.3022959	1.4527041
TYMS	TYMS	-1.2213016	-1.0782377	-1.0179317	-1.5298268	-1.4791889	-1.0741655	1.4507139
COPE	COPE	1.0073533	1.145542	-1.1566812	-1.6535089	-1.442221	1.2738707	1.4492277
SOX2	SOX2	-1.6726519	-1.7991828	-1.602341	1.2364955	1.1965464	1.7556056	1.448347
SOX8	SOX8	-1.3827986	-1.2208891	-1.5753223	-1.0903693	-1.461056	1.3934171	1.4461854
FBXW5	FBXW5	-1.0066075	-1.0765136	1.0374821	1.2163558	1.5662239	1.5253004	1.4433863
CD99	CD99	-1.0037026	1.0004041	-1.1980528	-1.0049629	1.2859226	1.5043905	1.4431094
C4ORF34	C4orf34	1.0514598	-1.0105066	-1.009677	1.2623012	1.6662412	1.114904	1.4418364
MSI1	MSI1	-1.07456	-1.0248463	-1.057407	1.384833	1.6125125	1.4086596	1.4394432
ACCN1	ACCN1	-1.0719434	-1.1536527	1.0394559	1.0504495	1.4974383	2.0264301	1.4375027
SPRY1	SPRY1	-1.3563777	-1.3071941	-1.5426016	-1.09847	-1.0709804	1.1876532	1.4338876
HIST2H2AA3	HIST2H2AA3	-1.0395602	-1.0409633	-1.4558138	-1.2870735	-1.4135118	-1.7218965	1.4287977
COL1A1	COL1A1	1.0008645	1.0679349	-1.1986065	1.5649328	2.0613005	1.1207922	1.4266108
HIST2H2BE	HIST2H2BE	-1.1240944	-1.084914	-1.0745792	-1.3270341	-1.386204	-1.5913833	1.4246352
ALDOA	ALDOA	-1.0535746	1.0563552	-1.0977256	-1.3973821	-1.5373232	-1.3047547	1.4243208
HCP5	HCP5	-1.0367726	1.1094403	-1.1099464	1.5307602	1.8965828	1.265533	1.4239358
MUM1	MUM1	-1.068081	-1.0888969	-1.0842294	-1.0736278	1.2439927	1.6690205	1.4230227
BCL9	BCL9	-1.124258	-1.0572659	1.1760387	1.4491106	1.6143278	1.1305971	1.4223101
SUV420H1	SUV420H1	-1.2295367	-1.0565739	1.0517615	-1.5207543	-1.2332706	1.0353653	1.4221948
RGMB	RGMB	1.0541527	1.0831857	1.0491148	1.0169169	1.1052556	2.1178012	1.4208968
GNS	GNS	-1.1966213	-1.0463518	-1.1800722	1.395286	1.6214069	1.3422377	1.4198867
ZNF329	ZNF329	1.0340683	1.074064	-1.3405671	1.2219385	1.4716175	1.5323781	1.419386
ADD3	ADD3	-1.0968875	1.0465095	1.1313218	1.5381485	1.3960603	1.326554	1.4102048
AMHR2	AMHR2	-1.0019598	1.0119202	-1.0016788	-1.0230696	1.7043707	3.0494914	1.4084715
HS.559744		1.1178818	1.0689411	1.1747324	1.1599343	1.3174745	1.6589864	1.4082556
PVRL2	PVRL2	-1.147879	-1.0300405	-1.0669448	-1.5326322	-1.6336757	-1.0841932	1.4076619
SOX10	SOX10	1.0165355	-1.0349466	-1.133892	1.2537494	1.7406579	1.1560135	1.4073085
C18ORF54	C18orf54	-1.0327803	-1.0981139	1.0675699	1.6933692	1.4844291	1.3079078	1.4071493
GCNT1	GCNT1	-1.0861969	-1.1257145	1.0487597	1.5797695	2.7774675	2.1942272	1.4040245
CYFIP2	CYFIP2	-1.2670407	-1.0678229	-1.161683	-1.2450238	-1.5278872	-1.26197	1.403116
SRGAP3	SRGAP3	1.0335672	-1.0763041	1.0817941	1.778357	2.6512828	2.6317089	1.4017239
PLCG1	PLCG1	-1.2922822	-1.2377925	-1.6096458	-1.2680207	-1.2888806	1.0733804	1.4013307
MICAL1	MICAL1	-1.1145085	-1.0061444	-1.1167004	-1.0322428	1.5045304	1.5980977	1.39428
DUSP28	DUSP28	-1.0054078	-1.0847776	-1.0420172	1.0800359	1.1754321	1.5081928	1.3936667
KCNG1	KCNG1	-1.1134546	1.1123644	1.1262597	1.5285321	1.3583287	1.3650751	1.3905863
ZNF385A	ZNF385A	1.0601289	1.1107962	1.2461671	1.355955	1.4070976	1.5379956	1.3902224
